"task_name","behavior_data","start_time","user_id","user_name","session_id","task_type","status","id","created_date","updated_date","created_by_id","created_by","is_sample"
"Grammar Correction","{""total_typed_chars"":0,""total_pasted_chars"":0,""paste_event_count"":0,""last_paste_length"":0,""backspace_count"":0,""tab_switch_count"":0,""last_switch_time"":null,""window_minimized_seconds"":0,""screen_hidden_events"":0,""idle_time_seconds"":0,""active_seconds"":26,""wpm"":0,""items_saved"":0,""speed_per_hour"":0,""elapsed_seconds"":0,""last_save"":null,""last_activity"":""2026-04-24T12:47:47.050Z""}","2026-04-24T12:47:19.169Z","69ce047408544a65d7f37308","Piyush Chourisiya","session_1777034839169_sfabc24jx","Grammar Correction","LIVE","69eb6657d2b77c668d3efcb3","2026-04-24T12:47:19.746000","2026-04-24T12:47:47.503000","anonymous","anonymous","false"
"Data Entry","{""total_typed_chars"":0,""total_pasted_chars"":0,""paste_event_count"":0,""last_paste_length"":0,""backspace_count"":0,""tab_switch_count"":0,""last_switch_time"":null,""window_minimized_seconds"":0,""screen_hidden_events"":0,""idle_time_seconds"":0,""active_seconds"":14,""wpm"":0,""items_saved"":0,""speed_per_hour"":0,""elapsed_seconds"":0,""last_save"":null,""last_activity"":""2026-04-24T12:45:55.966Z""}","2026-04-24T12:45:39.558Z","69ce047408544a65d7f37308","Piyush Chourisiya","session_1777034739558_tdlmbhl8w","Data Entry","LIVE","69eb65f440cd8d2ab7241388","2026-04-24T12:45:40.235000","2026-04-24T12:45:56.435000","anonymous","anonymous","false"
"Form Filling","{""total_typed_chars"":0,""total_pasted_chars"":0,""paste_event_count"":0,""last_paste_length"":0,""backspace_count"":0,""tab_switch_count"":0,""last_switch_time"":null,""window_minimized_seconds"":0,""screen_hidden_events"":0,""idle_time_seconds"":0,""active_seconds"":54,""wpm"":0,""items_saved"":0,""speed_per_hour"":0,""elapsed_seconds"":0,""last_save"":null,""last_activity"":""2026-04-24T12:45:14.808Z""}","2026-04-24T12:44:17.851Z","69ce047408544a65d7f37308","Piyush Chourisiya","session_1777034657851_v7qqzpz3i","Form Filling","LIVE","69eb65a2ab7f7e12898647e5","2026-04-24T12:44:18.938000","2026-04-24T12:45:15.257000","anonymous","anonymous","false"
"Form Filling","{""total_typed_chars"":2620,""total_pasted_chars"":0,""paste_event_count"":0,""last_paste_length"":0,""backspace_count"":834,""tab_switch_count"":6,""last_switch_time"":""2026-04-24T12:43:33.865Z"",""window_minimized_seconds"":977,""screen_hidden_events"":6,""idle_time_seconds"":335,""active_seconds"":2660,""wpm"":12,""items_saved"":0,""speed_per_hour"":0,""elapsed_seconds"":0,""last_save"":""2026-04-24T12:45:15.745Z"",""last_activity"":""2026-04-24T12:45:49.699Z""}","2026-04-24T11:44:18.587Z","69e080c316eada7181a563d4","Abdul wahab","session_1777031058587_xt20imtrh","Form Filling","LIVE","69eb579471131c60f3afec58","2026-04-24T11:44:20.043000","2026-04-24T12:45:51.070000","anonymous","anonymous","false"
"Grammar Correction","{""total_typed_chars"":44,""total_pasted_chars"":0,""paste_event_count"":0,""last_paste_length"":0,""backspace_count"":0,""tab_switch_count"":0,""last_switch_time"":null,""window_minimized_seconds"":0,""screen_hidden_events"":0,""idle_time_seconds"":0,""active_seconds"":18,""wpm"":233,""items_saved"":0,""speed_per_hour"":0,""elapsed_seconds"":0,""last_save"":null,""last_activity"":""2026-04-24T11:38:02.682Z""}","2026-04-24T11:37:43.421Z","69e080c316eada7181a563d4","Abdul wahab","session_1777030663421_wb0loq8ke","Grammar Correction","LIVE","69eb5609237de7ee4a737f2c","2026-04-24T11:37:45.076000","2026-04-24T11:38:04.006000","anonymous","anonymous","false"
"Data Entry","{""total_typed_chars"":0,""total_pasted_chars"":0,""paste_event_count"":0,""last_paste_length"":0,""backspace_count"":1380,""tab_switch_count"":37,""last_switch_time"":""2026-04-24T16:43:02.690Z"",""window_minimized_seconds"":5191,""screen_hidden_events"":37,""idle_time_seconds"":600,""active_seconds"":16390,""wpm"":0,""items_saved"":0,""speed_per_hour"":0,""elapsed_seconds"":0,""last_save"":""2026-04-24T16:42:40.378Z"",""last_activity"":""2026-04-24T16:44:01.613Z""}","2026-04-24T10:56:06.992Z","69ce07003023e363f36f9163","Chandra mohan Jangde","session_1777028166992_r4zf7ygrr","Data Entry","LIVE","69eb4c479a6eecf8f260ce4d","2026-04-24T10:56:07.573000","2026-04-24T16:44:02.117000","anonymous","anonymous","false"
"PDF to Word Typing","{""total_typed_chars"":0,""total_pasted_chars"":0,""paste_event_count"":0,""last_paste_length"":0,""backspace_count"":0,""tab_switch_count"":0,""last_switch_time"":null,""window_minimized_seconds"":0,""screen_hidden_events"":0,""idle_time_seconds"":0,""active_seconds"":38,""wpm"":0,""items_saved"":0,""speed_per_hour"":0,""elapsed_seconds"":0,""last_save"":null,""last_activity"":""2026-04-24T10:55:40.688Z""}","2026-04-24T10:55:00.227Z","69ce07003023e363f36f9163","Chandra mohan Jangde","session_1777028100227_mk3vme7cr","PDF to Word Typing","LIVE","69eb4c0538a371490c271abd","2026-04-24T10:55:01.085000","2026-04-24T10:55:41.213000","anonymous","anonymous","false"
"Data Entry","{""total_typed_chars"":3352,""total_pasted_chars"":0,""paste_event_count"":0,""last_paste_length"":0,""backspace_count"":263,""tab_switch_count"":5,""last_switch_time"":""2026-04-24T11:19:55.176Z"",""window_minimized_seconds"":756,""screen_hidden_events"":5,""idle_time_seconds"":100,""active_seconds"":3412,""wpm"":19,""items_saved"":0,""speed_per_hour"":0,""elapsed_seconds"":0,""last_save"":""2026-04-24T11:25:52.416Z"",""last_activity"":""2026-04-24T11:28:31.109Z""}","2026-04-24T10:19:23.313Z","69e080c316eada7181a563d4","Abdul wahab","session_1777025963313_869u8m8de","Data Entry","LIVE","69eb43acfcaea3cdaaea3acf","2026-04-24T10:19:24.710000","2026-04-24T11:28:32.089000","anonymous","anonymous","false"
"PDF to Word Typing","{""total_typed_chars"":0,""total_pasted_chars"":0,""paste_event_count"":0,""last_paste_length"":0,""backspace_count"":3,""tab_switch_count"":30,""last_switch_time"":""2026-04-24T11:07:11.793Z"",""window_minimized_seconds"":3420,""screen_hidden_events"":30,""idle_time_seconds"":395,""active_seconds"":2438,""wpm"":0,""items_saved"":0,""speed_per_hour"":0,""elapsed_seconds"":0,""last_save"":""2026-04-24T11:03:41.143Z"",""last_activity"":""2026-04-24T11:51:17.294Z""}","2026-04-24T10:18:21.996Z","69ce047408544a65d7f37308","Piyush Chourisiya","session_1777025901996_swp7pgjgl","PDF to Word Typing","LIVE","69eb436e71131c60f3afcc02","2026-04-24T10:18:22.766000","2026-04-24T11:51:17.713000","anonymous","anonymous","false"
"Data Entry","{""total_typed_chars"":15478,""total_pasted_chars"":0,""paste_event_count"":0,""last_paste_length"":0,""backspace_count"":644,""tab_switch_count"":2,""last_switch_time"":""2026-04-24T13:09:07.662Z"",""window_minimized_seconds"":89,""screen_hidden_events"":2,""idle_time_seconds"":1030,""active_seconds"":14278,""wpm"":19,""items_saved"":0,""speed_per_hour"":0,""elapsed_seconds"":0,""last_save"":""2026-04-24T13:08:20.762Z"",""last_activity"":""2026-04-24T13:10:31.901Z""}","2026-04-24T08:54:57.630Z","69d7b031aa5f61aa6ab3ef11","Deepika gurjar","session_1777020897630_kgr1rylxh","Data Entry","LIVE","69eb2fe16cd513e272378577","2026-04-24T08:54:57.083000","2026-04-24T13:10:30.317000","anonymous","anonymous","false"
"Data Entry","{""total_typed_chars"":1873,""total_pasted_chars"":0,""paste_event_count"":0,""last_paste_length"":0,""backspace_count"":158,""tab_switch_count"":11,""last_switch_time"":""2026-04-24T10:51:03.413Z"",""window_minimized_seconds"":1684,""screen_hidden_events"":11,""idle_time_seconds"":1920,""active_seconds"":4180,""wpm"":9,""items_saved"":0,""speed_per_hour"":0,""elapsed_seconds"":8451,""last_save"":null,""last_activity"":""2026-04-24T11:07:27.294Z"",""task_content"":""Data Entry - 0/65 entries completed""}","2026-04-24T08:46:35.218Z","69de121de938868996f01133","Nitesh Aheer","session_1777020395218_tlz48m4jf","Data Entry","LIVE","69eb2debf1ccf6abd6ec0008","2026-04-24T08:46:35.810000","2026-04-24T11:07:27.489000","anonymous","anonymous","false"
"Grammar Correction","{""total_typed_chars"":261,""total_pasted_chars"":0,""paste_event_count"":0,""last_paste_length"":0,""backspace_count"":116,""tab_switch_count"":1,""last_switch_time"":""2026-04-24T07:47:38.469Z"",""window_minimized_seconds"":17,""screen_hidden_events"":1,""idle_time_seconds"":195,""active_seconds"":742,""wpm"":5,""items_saved"":0,""speed_per_hour"":0,""elapsed_seconds"":0,""last_save"":null,""last_activity"":""2026-04-24T07:48:00.604Z""}","2026-04-24T07:32:23.129Z","69ce047408544a65d7f37308","Piyush Chourisiya","session_1777015943129_pm90do4mj","Grammar Correction","LIVE","69eb1c88b14d7094c35bd1d3","2026-04-24T07:32:24.027000","2026-04-24T07:48:01.124000","anonymous","anonymous","false"
"Form Filling","{""total_typed_chars"":16298,""total_pasted_chars"":0,""paste_event_count"":0,""last_paste_length"":0,""backspace_count"":802,""tab_switch_count"":3,""last_switch_time"":""2026-04-24T13:03:45.357Z"",""window_minimized_seconds"":661,""screen_hidden_events"":3,""idle_time_seconds"":1740,""active_seconds"":23662,""wpm"":2,""items_saved"":0,""speed_per_hour"":0,""elapsed_seconds"":0,""last_save"":""2026-04-24T14:41:39.733Z"",""last_activity"":""2026-04-24T14:41:58.898Z""}","2026-04-24T07:30:57.403Z","69d8d9fee96ddf658a297167","Prachi Verma","session_1777015857403_w3ci55cfu","Form Filling","LIVE","69eb1c324899d4d901e001a6","2026-04-24T07:30:58.051000","2026-04-24T14:41:58.745000","anonymous","anonymous","false"
"Form Filling","{""total_typed_chars"":0,""total_pasted_chars"":0,""paste_event_count"":0,""last_paste_length"":0,""backspace_count"":0,""tab_switch_count"":2,""last_switch_time"":""2026-04-24T07:32:10.064Z"",""window_minimized_seconds"":22562,""screen_hidden_events"":2,""idle_time_seconds"":120,""active_seconds"":160,""wpm"":0,""items_saved"":0,""speed_per_hour"":0,""elapsed_seconds"":0,""last_save"":null,""last_activity"":""2026-04-24T13:42:20.403Z""}","2026-04-24T07:23:38.456Z","69e7508f9d195e0534a753ec","Bhavesh gaur","session_1777015418456_ydx55fc2a","Form Filling","LIVE","69eb1a7cc713bd6291b04180","2026-04-24T07:23:40.112000","2026-04-24T13:42:21.564000","anonymous","anonymous","false"
"Data Entry","{""total_typed_chars"":6456,""total_pasted_chars"":0,""paste_event_count"":0,""last_paste_length"":0,""backspace_count"":401,""tab_switch_count"":4,""last_switch_time"":""2026-04-24T06:55:59.245Z"",""window_minimized_seconds"":33,""screen_hidden_events"":4,""idle_time_seconds"":825,""active_seconds"":9396,""wpm"":7,""items_saved"":0,""speed_per_hour"":0,""elapsed_seconds"":0,""last_save"":""2026-04-24T09:42:13.827Z"",""last_activity"":""2026-04-24T09:42:20.567Z""}","2026-04-24T06:51:54.975Z","69e61963cd9ea118cc9f4d2b","Munish kumar","session_1777013514975_0k9oqdy2p","Data Entry","LIVE","69eb130e65fa8c2037103040","2026-04-24T06:51:58.679000","2026-04-24T09:42:23.707000","anonymous","anonymous","false"
"Form Filling","{""total_typed_chars"":661,""total_pasted_chars"":0,""paste_event_count"":0,""last_paste_length"":0,""backspace_count"":121,""tab_switch_count"":1,""last_switch_time"":""2026-04-24T07:05:27.347Z"",""window_minimized_seconds"":28,""screen_hidden_events"":1,""idle_time_seconds"":0,""active_seconds"":1418,""wpm"":6,""items_saved"":0,""speed_per_hour"":0,""elapsed_seconds"":0,""last_save"":""2026-04-24T06:52:46.003Z"",""last_activity"":""2026-04-24T07:06:35.829Z""}","2026-04-24T06:42:55.224Z","69ce047408544a65d7f37308","Piyush Chourisiya","session_1777012975224_6p2ob4dcs","Form Filling","LIVE","69eb10f02863262195154004","2026-04-24T06:42:56.162000","2026-04-24T07:06:36.347000","anonymous","anonymous","false"
"PDF to Word Typing","{""total_typed_chars"":0,""total_pasted_chars"":0,""paste_event_count"":0,""last_paste_length"":0,""backspace_count"":0,""tab_switch_count"":0,""last_switch_time"":null,""window_minimized_seconds"":0,""screen_hidden_events"":0,""idle_time_seconds"":0,""active_seconds"":48,""wpm"":0,""items_saved"":0,""speed_per_hour"":0,""elapsed_seconds"":0,""last_save"":null,""last_activity"":""2026-04-24T06:39:46.962Z""}","2026-04-24T06:38:57.376Z","69e61963cd9ea118cc9f4d2b","Munish kumar","session_1777012737376_g1hc5n7m0","PDF to Word Typing","LIVE","69eb100508f1fc51598fabfb","2026-04-24T06:39:01.002000","2026-04-24T06:39:50.248000","anonymous","anonymous","false"
"Data Entry","{""total_typed_chars"":0,""total_pasted_chars"":0,""paste_event_count"":0,""last_paste_length"":0,""backspace_count"":1312,""tab_switch_count"":0,""last_switch_time"":null,""window_minimized_seconds"":0,""screen_hidden_events"":0,""idle_time_seconds"":230,""active_seconds"":17884,""wpm"":0,""items_saved"":65,""speed_per_hour"":12.9,""elapsed_seconds"":18120,""last_save"":""2026-04-24T11:24:46.919Z"",""last_activity"":""2026-04-24T11:25:27.105Z"",""task_content"":""Data Entry - 65/65 entries completed""}","2026-04-24T06:23:25.959Z","69dde7c34ace88ace4b2736e","Nandini","session_1777011805959_vzy7wxeuw","Data Entry","LIVE","69eb0c5e0942be88325a7fe4","2026-04-24T06:23:26.612000","2026-04-24T11:25:27.478000","anonymous","anonymous","false"
"Data Entry","{""total_typed_chars"":15669,""total_pasted_chars"":82,""paste_event_count"":1,""last_paste_length"":82,""backspace_count"":1086,""tab_switch_count"":7,""last_switch_time"":""2026-04-24T13:49:13.194Z"",""window_minimized_seconds"":6325,""screen_hidden_events"":7,""idle_time_seconds"":3450,""active_seconds"":17422,""wpm"":14,""items_saved"":65,""speed_per_hour"":8.6,""elapsed_seconds"":27090,""last_save"":""2026-04-24T13:48:33.741Z"",""last_activity"":""2026-04-24T13:51:01.468Z"",""task_content"":""Data Entry - 65/65 entries completed""}","2026-04-24T06:19:30.593Z","69dde793aa4f6698371f73da","Vishakha mahawar","session_1777011570593_5lgh7cwmp","Data Entry","LIVE","69eb0b767f63dc1aacdcdf4c","2026-04-24T06:19:34.580000","2026-04-24T13:51:05.259000","anonymous","anonymous","false"
"Data Entry","{""total_typed_chars"":0,""total_pasted_chars"":0,""paste_event_count"":0,""last_paste_length"":0,""backspace_count"":0,""tab_switch_count"":0,""last_switch_time"":null,""window_minimized_seconds"":0,""screen_hidden_events"":0,""idle_time_seconds"":0,""active_seconds"":38,""wpm"":0,""items_saved"":0,""speed_per_hour"":0,""elapsed_seconds"":0,""last_save"":null,""last_activity"":""2026-04-24T06:20:17.784Z""}","2026-04-24T06:19:31.809Z","69ce047408544a65d7f37308","Piyush Chourisiya","session_1777011571809_u65dwfpyy","Data Entry","LIVE","69eb0b740942be88325a7b98","2026-04-24T06:19:32.358000","2026-04-24T06:20:18.290000","anonymous","anonymous","false"
"PDF to Word Typing","{""total_typed_chars"":0,""total_pasted_chars"":0,""paste_event_count"":0,""last_paste_length"":0,""backspace_count"":0,""tab_switch_count"":0,""last_switch_time"":null,""window_minimized_seconds"":0,""screen_hidden_events"":0,""idle_time_seconds"":0,""active_seconds"":60,""wpm"":0,""items_saved"":0,""speed_per_hour"":0,""elapsed_seconds"":0,""last_save"":null,""last_activity"":""2026-04-24T06:18:34.704Z""}","2026-04-24T06:17:32.914Z","69ce047408544a65d7f37308","Piyush Chourisiya","session_1777011452914_jip5gqn7l","PDF to Word Typing","LIVE","69eb0afeeee359ba72a4092b","2026-04-24T06:17:34.216000","2026-04-24T06:18:35.218000","anonymous","anonymous","false"
"PDF to Word Typing","{""total_typed_chars"":24,""total_pasted_chars"":0,""paste_event_count"":0,""last_paste_length"":0,""backspace_count"":72,""tab_switch_count"":0,""last_switch_time"":null,""window_minimized_seconds"":0,""screen_hidden_events"":0,""idle_time_seconds"":0,""active_seconds"":138,""wpm"":63,""items_saved"":0,""speed_per_hour"":0,""elapsed_seconds"":0,""last_save"":null,""last_activity"":""2026-04-24T06:16:46.064Z""}","2026-04-24T06:14:26.633Z","69dde793aa4f6698371f73da","Vishakha mahawar","session_1777011266633_joj4uv9d5","PDF to Word Typing","LIVE","69eb0a464f71a23bc70df744","2026-04-24T06:14:30.903000","2026-04-24T06:16:49.967000","anonymous","anonymous","false"
"PDF to Word Typing","{""total_typed_chars"":617,""total_pasted_chars"":0,""paste_event_count"":0,""last_paste_length"":0,""backspace_count"":272,""tab_switch_count"":2,""last_switch_time"":""2026-04-24T06:29:19.718Z"",""window_minimized_seconds"":1162,""screen_hidden_events"":2,""idle_time_seconds"":1210,""active_seconds"":2338,""wpm"":11,""items_saved"":0,""speed_per_hour"":0,""elapsed_seconds"":0,""last_save"":null,""last_activity"":""2026-04-24T06:49:18.762Z""}","2026-04-24T05:34:23.585Z","69d8d9fee96ddf658a297167","Prachi Verma","session_1777008863585_ztw1hb5rb","PDF to Word Typing","LIVE","69eb00dfd2e4c01a04066b8a","2026-04-24T05:34:23.912000","2026-04-24T06:49:19.403000","anonymous","anonymous","false"
"Data Entry","{""total_typed_chars"":0,""total_pasted_chars"":0,""paste_event_count"":0,""last_paste_length"":0,""backspace_count"":921,""tab_switch_count"":2,""last_switch_time"":""2026-04-23T16:51:42.029Z"",""window_minimized_seconds"":112,""screen_hidden_events"":2,""idle_time_seconds"":610,""active_seconds"":11774,""wpm"":0,""items_saved"":0,""speed_per_hour"":0,""elapsed_seconds"":0,""last_save"":""2026-04-23T16:45:32.261Z"",""last_activity"":""2026-04-23T16:52:43.856Z""}","2026-04-23T13:26:22.205Z","69d7afe9b38776b487b42466","Arjun gurjar","session_1776950782205_cv1bro8ad","Data Entry","LIVE","69ea1e00c1e5b9118298c78c","2026-04-23T13:26:24.791000","2026-04-23T16:52:45.807000","anonymous","anonymous","false"
"Data Entry","{""total_typed_chars"":0,""total_pasted_chars"":0,""paste_event_count"":0,""last_paste_length"":0,""backspace_count"":0,""tab_switch_count"":0,""last_switch_time"":null,""window_minimized_seconds"":0,""screen_hidden_events"":0,""idle_time_seconds"":65,""active_seconds"":158,""wpm"":0,""items_saved"":0,""speed_per_hour"":0,""elapsed_seconds"":0,""last_save"":null,""last_activity"":""2026-04-23T13:03:14.614Z""}","2026-04-23T12:59:29.401Z","69cdfdfd495b883b07a9863b","Mahendra Gurjar","session_1776949169401_exlewxs5u","Data Entry","LIVE","69ea17b328449360cc618950","2026-04-23T12:59:31.898000","2026-04-23T13:03:15.531000","anonymous","anonymous","false"
"PDF to Word Typing","{""total_typed_chars"":0,""total_pasted_chars"":0,""paste_event_count"":0,""last_paste_length"":0,""backspace_count"":0,""tab_switch_count"":4,""last_switch_time"":""2026-04-23T12:19:09.188Z"",""window_minimized_seconds"":819,""screen_hidden_events"":4,""idle_time_seconds"":65,""active_seconds"":118,""wpm"":0,""items_saved"":0,""speed_per_hour"":0,""elapsed_seconds"":0,""last_save"":null,""last_activity"":""2026-04-23T12:20:08.009Z""}","2026-04-23T12:04:30.027Z","69d74f464da9b8fcf69f287c","Dishant Nagar","session_1776945870027_0nze7u0ew","PDF to Word Typing","LIVE","69ea0acea4cf74ce22e91e8c","2026-04-23T12:04:30.811000","2026-04-23T12:20:09.177000","anonymous","anonymous","false"
"Data Entry","{""total_typed_chars"":0,""total_pasted_chars"":0,""paste_event_count"":0,""last_paste_length"":0,""backspace_count"":0,""tab_switch_count"":0,""last_switch_time"":null,""window_minimized_seconds"":0,""screen_hidden_events"":0,""idle_time_seconds"":0,""active_seconds"":6,""wpm"":0,""items_saved"":0,""speed_per_hour"":0,""elapsed_seconds"":0,""last_save"":null,""last_activity"":""2026-04-23T12:04:19.618Z""}","2026-04-23T12:04:12.148Z","69d74f464da9b8fcf69f287c","Dishant Nagar","session_1776945852147_fiz8u43nd","Data Entry","LIVE","69ea0abd86abd1e14b823e9b","2026-04-23T12:04:13.091000","2026-04-23T12:04:20.683000","anonymous","anonymous","false"
"Grammar Correction","{""total_typed_chars"":0,""total_pasted_chars"":0,""paste_event_count"":0,""last_paste_length"":0,""backspace_count"":0,""tab_switch_count"":1,""last_switch_time"":""2026-04-23T12:01:25.411Z"",""window_minimized_seconds"":62,""screen_hidden_events"":1,""idle_time_seconds"":345,""active_seconds"":94,""wpm"":0,""items_saved"":0,""speed_per_hour"":0,""elapsed_seconds"":0,""last_save"":null,""last_activity"":""2026-04-23T12:09:28.328Z""}","2026-04-23T12:01:14.620Z","69e2138066d215f5ec605a62","DHEERAJ MEHRA","session_1776945674620_y16h5z5xj","Grammar Correction","LIVE","69ea0a0cab4ca3e6a84f20ea","2026-04-23T12:01:16.632000","2026-04-23T12:09:30.805000","anonymous","anonymous","false"
"Form Filling","{""total_typed_chars"":1402,""total_pasted_chars"":0,""paste_event_count"":0,""last_paste_length"":0,""backspace_count"":107,""tab_switch_count"":2,""last_switch_time"":""2026-04-23T13:00:26.993Z"",""window_minimized_seconds"":329,""screen_hidden_events"":2,""idle_time_seconds"":710,""active_seconds"":4778,""wpm"":7,""items_saved"":0,""speed_per_hour"":0,""elapsed_seconds"":0,""last_save"":""2026-04-23T12:47:36.003Z"",""last_activity"":""2026-04-23T13:32:16.020Z""}","2026-04-23T11:52:22.677Z","69dcd333d5277eab5578e276","Govind vaishnav","session_1776945142677_fe4f4r8x3","Form Filling","LIVE","69ea07f7ddd5ab5e306027e6","2026-04-23T11:52:23.594000","2026-04-23T13:32:17.010000","anonymous","anonymous","false"
"Grammar Correction","{""total_typed_chars"":0,""total_pasted_chars"":0,""paste_event_count"":0,""last_paste_length"":0,""backspace_count"":1,""tab_switch_count"":24,""last_switch_time"":""2026-04-23T12:02:02.467Z"",""window_minimized_seconds"":1217,""screen_hidden_events"":24,""idle_time_seconds"":355,""active_seconds"":598,""wpm"":0,""items_saved"":0,""speed_per_hour"":0,""elapsed_seconds"":0,""last_save"":""2026-04-23T12:01:50.131Z"",""last_activity"":""2026-04-23T12:03:01.159Z""}","2026-04-23T11:37:19.609Z","69d74f464da9b8fcf69f287c","Dishant Nagar","session_1776944239609_uv3pxi728","Grammar Correction","LIVE","69ea04709266007f118e748e","2026-04-23T11:37:20.607000","2026-04-23T12:03:01.881000","anonymous","anonymous","false"
"Data Entry","{""total_typed_chars"":0,""total_pasted_chars"":0,""paste_event_count"":0,""last_paste_length"":0,""backspace_count"":29,""tab_switch_count"":0,""last_switch_time"":null,""window_minimized_seconds"":0,""screen_hidden_events"":0,""idle_time_seconds"":30,""active_seconds"":932,""wpm"":0,""items_saved"":0,""speed_per_hour"":0,""elapsed_seconds"":0,""last_save"":null,""last_activity"":""2026-04-23T08:23:38.236Z""}","2026-04-23T08:07:33.537Z","69e618e0cd9ea118cc9f4bff","Abhishek Nayak","session_1776931653537_57zrsna4h","Data Entry","LIVE","69e9d34665e1091a09a27ec2","2026-04-23T08:07:34.545000","2026-04-23T08:23:38.864000","anonymous","anonymous","false"
"Data Entry","{""total_typed_chars"":15674,""total_pasted_chars"":0,""paste_event_count"":0,""last_paste_length"":0,""backspace_count"":1033,""tab_switch_count"":6,""last_switch_time"":""2026-04-23T18:22:47.453Z"",""window_minimized_seconds"":50174,""screen_hidden_events"":6,""idle_time_seconds"":1925,""active_seconds"":24742,""wpm"":11,""items_saved"":0,""speed_per_hour"":0,""elapsed_seconds"":0,""last_save"":null,""last_activity"":""2026-04-24T05:26:35.463Z""}","2026-04-23T08:07:15.203Z","69d8d9fee96ddf658a297167","Prachi Verma","session_1776931635203_v76gn3obv","Data Entry","LIVE","69e9d3339c7f931b391c0688","2026-04-23T08:07:15.341000","2026-04-24T05:26:35.513000","anonymous","anonymous","false"
"Form Filling","{""total_typed_chars"":7280,""total_pasted_chars"":0,""paste_event_count"":0,""last_paste_length"":0,""backspace_count"":289,""tab_switch_count"":15,""last_switch_time"":""2026-04-23T15:42:30.811Z"",""window_minimized_seconds"":15454,""screen_hidden_events"":15,""idle_time_seconds"":2515,""active_seconds"":12044,""wpm"":13,""items_saved"":0,""speed_per_hour"":0,""elapsed_seconds"":0,""last_save"":""2026-04-23T11:35:02.824Z"",""last_activity"":""2026-04-23T15:42:48.475Z""}","2026-04-23T07:30:57.969Z","69d5faff5f9399792859a46d","Neeraj rathor","session_1776929457969_f373pdri9","Form Filling","LIVE","69e9cab2400f8508ed6e77a5","2026-04-23T07:30:58.582000","2026-04-23T15:42:49.547000","anonymous","anonymous","false"
"Form Filling","{""total_typed_chars"":13305,""total_pasted_chars"":0,""paste_event_count"":0,""last_paste_length"":0,""backspace_count"":846,""tab_switch_count"":4,""last_switch_time"":""2026-04-23T13:01:34.503Z"",""window_minimized_seconds"":3967,""screen_hidden_events"":4,""idle_time_seconds"":5515,""active_seconds"":22056,""wpm"":9,""items_saved"":0,""speed_per_hour"":0,""elapsed_seconds"":0,""last_save"":""2026-04-23T12:37:34.343Z"",""last_activity"":""2026-04-23T14:07:18.242Z""}","2026-04-23T05:24:58.920Z","69d7b031aa5f61aa6ab3ef11","Deepika gurjar","session_1776921898920_07xo8508l","Form Filling","LIVE","69e9ad2a13edadbf1b578942","2026-04-23T05:24:58.851000","2026-04-23T14:07:16.444000","anonymous","anonymous","false"
"Form Filling","{""total_typed_chars"":0,""total_pasted_chars"":0,""paste_event_count"":0,""last_paste_length"":0,""backspace_count"":193,""tab_switch_count"":5,""last_switch_time"":""2026-04-23T07:28:00.097Z"",""window_minimized_seconds"":1558,""screen_hidden_events"":5,""idle_time_seconds"":840,""active_seconds"":7082,""wpm"":0,""items_saved"":0,""speed_per_hour"":0,""elapsed_seconds"":0,""last_save"":null,""last_activity"":""2026-04-23T07:42:00.231Z""}","2026-04-23T05:06:04.298Z","69dc90279b1d9aa4318dec60","Vidhya hada","session_1776920764298_kf2zpl4rm","Form Filling","LIVE","69e9a8bd8c83a10fbb05352b","2026-04-23T05:06:05.700000","2026-04-23T07:42:01.204000","anonymous","anonymous","false"
"Form Filling","{""total_typed_chars"":16606,""total_pasted_chars"":0,""paste_event_count"":0,""last_paste_length"":0,""backspace_count"":1223,""tab_switch_count"":1,""last_switch_time"":""2026-04-23T08:31:51.408Z"",""window_minimized_seconds"":7087,""screen_hidden_events"":1,""idle_time_seconds"":2205,""active_seconds"":19332,""wpm"":19,""items_saved"":0,""speed_per_hour"":0,""elapsed_seconds"":0,""last_save"":""2026-04-23T13:00:20.490Z"",""last_activity"":""2026-04-23T13:01:05.084Z""}","2026-04-23T05:04:03.498Z","69d600a1096418863f20cff9","Vimla verma","session_1776920643498_7yn53ylfd","Form Filling","LIVE","69e9a8461022ab18c0b1b2ee","2026-04-23T05:04:06.355000","2026-04-23T13:01:07.978000","anonymous","anonymous","false"
"Grammar Correction","{""total_typed_chars"":0,""total_pasted_chars"":0,""paste_event_count"":0,""last_paste_length"":0,""backspace_count"":0,""tab_switch_count"":4,""last_switch_time"":""2026-04-22T14:51:40.462Z"",""window_minimized_seconds"":112,""screen_hidden_events"":4,""idle_time_seconds"":50,""active_seconds"":110,""wpm"":0,""items_saved"":0,""speed_per_hour"":0,""elapsed_seconds"":0,""last_save"":null,""last_activity"":""2026-04-22T14:52:33.452Z""}","2026-04-22T14:49:46.420Z","69d74f464da9b8fcf69f287c","Dishant Nagar","session_1776869386420_arl96ou1j","Grammar Correction","LIVE","69e8e00b4a2ee764b595d39e","2026-04-22T14:49:47.495000","2026-04-22T14:52:34.107000","anonymous","anonymous","false"
