"task_name","duration_seconds","start_time","metadata","user_id","user_name","activity_type","preview_image_url","end_time","task_id","id","created_date","updated_date","created_by_id","created_by","is_sample"
"PDF to Word Typing","40","2026-04-22T13:05:31.536Z","{""total_typed_chars"":0,""total_pasted_chars"":0,""paste_event_count"":0,""last_paste_length"":0,""backspace_count"":0,""tab_switch_count"":0,""last_switch_time"":null,""window_minimized_seconds"":0,""screen_hidden_events"":0,""idle_time_seconds"":0,""active_seconds"":40,""wpm"":0,""last_save"":null,""last_activity"":""2026-04-22T13:06:12.528Z""}","69e618e0cd9ea118cc9f4bff","Abhishek Nayak","task_started","","2026-04-22T13:06:12.528Z","PDF to Word Typing","69e8c79cab7611ca09682457","2026-04-22T13:05:32.336000","2026-04-22T13:06:12.778000","anonymous","anonymous","false"
"Form Filling","7386","2026-04-22T12:34:19.982Z","{""total_typed_chars"":0,""total_pasted_chars"":0,""paste_event_count"":0,""last_paste_length"":0,""backspace_count"":313,""tab_switch_count"":486,""last_switch_time"":""2026-04-22T14:37:16.000Z"",""window_minimized_seconds"":2712,""screen_hidden_events"":486,""idle_time_seconds"":80,""active_seconds"":7116,""wpm"":0,""last_save"":""2026-04-22T14:36:30.414Z"",""last_activity"":""2026-04-22T14:37:26.602Z""}","69d74f464da9b8fcf69f287c","Dishant Nagar","task_started","","2026-04-22T14:37:26.602Z","Form Filling","69e8c04c8b23a56c7033496f","2026-04-22T12:34:20.955000","2026-04-22T14:37:27.113000","anonymous","anonymous","false"
"Form Filling","10640","2026-04-22T10:51:21.532Z","{""total_typed_chars"":9204,""total_pasted_chars"":0,""paste_event_count"":0,""last_paste_length"":0,""backspace_count"":878,""tab_switch_count"":2,""last_switch_time"":""2026-04-22T12:55:43.579Z"",""window_minimized_seconds"":193,""screen_hidden_events"":2,""idle_time_seconds"":165,""active_seconds"":10420,""wpm"":12,""last_save"":null,""last_activity"":""2026-04-22T13:48:42.246Z""}","69de590fbe00225799fc98ae","Juhi","task_started","","2026-04-22T13:48:42.246Z","Form Filling","69e8a82635c80b4c8c5460c3","2026-04-22T10:51:18.707000","2026-04-22T13:48:39.272000","anonymous","anonymous","false"
"Data Entry","13620","2026-04-22T09:54:25.376Z","{""total_typed_chars"":15830,""total_pasted_chars"":0,""paste_event_count"":0,""last_paste_length"":0,""backspace_count"":1310,""tab_switch_count"":14,""last_switch_time"":""2026-04-22T13:41:25.339Z"",""window_minimized_seconds"":565,""screen_hidden_events"":14,""idle_time_seconds"":315,""active_seconds"":13120,""wpm"":22,""last_save"":""2026-04-22T13:41:17.920Z"",""last_activity"":""2026-04-22T13:41:26.194Z""}","69e080c316eada7181a563d4","Abdul wahab","task_started","","2026-04-22T13:41:26.194Z","Data Entry","69e89ad25b03dfc67cc47884","2026-04-22T09:54:26.146000","2026-04-22T13:41:26.800000","anonymous","anonymous","false"
"PDF to Word Typing","320","2026-04-22T09:27:17.843Z","{""total_typed_chars"":218,""total_pasted_chars"":0,""paste_event_count"":0,""last_paste_length"":0,""backspace_count"":17,""tab_switch_count"":0,""last_switch_time"":null,""window_minimized_seconds"":0,""screen_hidden_events"":0,""idle_time_seconds"":0,""active_seconds"":318,""wpm"":9,""last_save"":null,""last_activity"":""2026-04-22T09:32:38.683Z""}","69e61963cd9ea118cc9f4d2b","Munish kumar","task_started","","2026-04-22T09:32:38.683Z","PDF to Word Typing","69e89476b682b83f6e68a9ab","2026-04-22T09:27:18.279000","2026-04-22T09:32:38.720000","anonymous","anonymous","false"
"Form Filling","11927","2026-04-22T09:19:06.807Z","{""total_typed_chars"":1478,""total_pasted_chars"":0,""paste_event_count"":0,""last_paste_length"":0,""backspace_count"":110,""tab_switch_count"":7,""last_switch_time"":""2026-04-22T11:59:47.369Z"",""window_minimized_seconds"":4670,""screen_hidden_events"":7,""idle_time_seconds"":2135,""active_seconds"":3544,""wpm"":7,""last_save"":""2026-04-22T10:45:42.176Z"",""last_activity"":""2026-04-22T12:37:54.030Z""}","69de121de938868996f01133","Nitesh Aheer","task_started","","2026-04-22T12:37:54.030Z","Form Filling","69e8928a0882614460a843d9","2026-04-22T09:19:06.955000","2026-04-22T12:37:54.777000","anonymous","anonymous","false"
"Data Entry","180","2026-04-22T09:05:42.206Z","{""total_typed_chars"":234,""total_pasted_chars"":0,""paste_event_count"":0,""last_paste_length"":0,""backspace_count"":24,""tab_switch_count"":0,""last_switch_time"":null,""window_minimized_seconds"":0,""screen_hidden_events"":0,""idle_time_seconds"":0,""active_seconds"":180,""wpm"":20,""last_save"":null,""last_activity"":""2026-04-22T09:08:43.085Z""}","69e080c316eada7181a563d4","Abdul wahab","task_started","","2026-04-22T09:08:43.085Z","Data Entry","69e88f670e719835020df640","2026-04-22T09:05:43.532000","2026-04-22T09:08:43.896000","anonymous","anonymous","false"
"PDF to Word Typing","20","2026-04-22T08:34:37.896Z","{""total_typed_chars"":0,""total_pasted_chars"":0,""paste_event_count"":0,""last_paste_length"":0,""backspace_count"":0,""tab_switch_count"":0,""last_switch_time"":null,""window_minimized_seconds"":0,""screen_hidden_events"":0,""idle_time_seconds"":0,""active_seconds"":20,""wpm"":0,""last_save"":null,""last_activity"":""2026-04-22T08:34:58.288Z""}","69ce07003023e363f36f9163","Chandra mohan Jangde","task_started","","2026-04-22T08:34:58.288Z","PDF to Word Typing","69e8881edc6cac70bb40ce0d","2026-04-22T08:34:38.410000","2026-04-22T08:34:59.157000","anonymous","anonymous","false"
"Data Entry","23160","2026-04-22T08:32:14.563Z","{""total_typed_chars"":0,""total_pasted_chars"":0,""paste_event_count"":0,""last_paste_length"":0,""backspace_count"":1398,""tab_switch_count"":0,""last_switch_time"":null,""window_minimized_seconds"":0,""screen_hidden_events"":0,""idle_time_seconds"":565,""active_seconds"":22582,""wpm"":0,""last_save"":""2026-04-22T14:57:40.405Z"",""last_activity"":""2026-04-22T14:58:15.291Z""}","69dde7c34ace88ace4b2736e","Nandini","task_started","","2026-04-22T14:58:15.291Z","Data Entry","69e8878f94d7b13115aee46c","2026-04-22T08:32:15.173000","2026-04-22T14:58:15.741000","anonymous","anonymous","false"
"Grammar Correction","100","2026-04-22T08:30:20.409Z","{""total_typed_chars"":0,""total_pasted_chars"":0,""paste_event_count"":0,""last_paste_length"":0,""backspace_count"":0,""tab_switch_count"":3,""last_switch_time"":""2026-04-22T08:30:50.281Z"",""window_minimized_seconds"":65,""screen_hidden_events"":3,""idle_time_seconds"":30,""active_seconds"":66,""wpm"":0,""last_save"":null,""last_activity"":""2026-04-22T08:32:01.115Z""}","69ce07003023e363f36f9163","Chandra mohan Jangde","task_started","","2026-04-22T08:32:01.115Z","Grammar Correction","69e8871de8ee4ba7943f4fd9","2026-04-22T08:30:21.273000","2026-04-22T08:32:01.610000","anonymous","anonymous","false"
"Form Filling","4120","2026-04-22T07:44:39.066Z","{""total_typed_chars"":4114,""total_pasted_chars"":0,""paste_event_count"":0,""last_paste_length"":0,""backspace_count"":923,""tab_switch_count"":1,""last_switch_time"":""2026-04-22T08:35:06.615Z"",""window_minimized_seconds"":2,""screen_hidden_events"":1,""idle_time_seconds"":15,""active_seconds"":4106,""wpm"":15,""last_save"":""2026-04-22T08:52:17.127Z"",""last_activity"":""2026-04-22T08:53:19.797Z""}","69e080c316eada7181a563d4","Abdul wahab","task_started","","2026-04-22T08:53:19.797Z","Form Filling","69e87c68d670d8d6cff282c6","2026-04-22T07:44:40.258000","2026-04-22T08:53:20.646000","anonymous","anonymous","false"
"Data Entry","21442","2026-04-22T07:03:32.779Z","{""total_typed_chars"":0,""total_pasted_chars"":0,""paste_event_count"":0,""last_paste_length"":0,""backspace_count"":736,""tab_switch_count"":4,""last_switch_time"":""2026-04-22T12:59:40.361Z"",""window_minimized_seconds"":92,""screen_hidden_events"":4,""idle_time_seconds"":2735,""active_seconds"":18722,""wpm"":0,""last_save"":""2026-04-22T12:57:51.121Z"",""last_activity"":""2026-04-22T13:00:55.600Z""}","69e618e0cd9ea118cc9f4bff","Abhishek Nayak","task_started","","2026-04-22T13:00:55.600Z","Data Entry","69e872c7ca2f8725b14f6d3c","2026-04-22T07:03:35.404000","2026-04-22T13:00:55.904000","anonymous","anonymous","false"
"PDF to Word Typing","42877","2026-04-22T06:40:13.131Z","{""total_typed_chars"":72,""total_pasted_chars"":0,""paste_event_count"":0,""last_paste_length"":0,""backspace_count"":0,""tab_switch_count"":4,""last_switch_time"":""2026-04-22T06:50:48.913Z"",""window_minimized_seconds"":603,""screen_hidden_events"":4,""idle_time_seconds"":1930,""active_seconds"":96,""wpm"":29,""last_save"":null,""last_activity"":""2026-04-22T18:34:50.357Z""}","69e62086e436da5d001b8416","skm","task_started","","2026-04-22T18:34:50.357Z","PDF to Word Typing","69e86d4df1537ad1075f002f","2026-04-22T06:40:13.657000","2026-04-22T18:34:51.803000","anonymous","anonymous","false"
"PDF to Word Typing","9700","2026-04-22T06:23:30.236Z","{""total_typed_chars"":0,""total_pasted_chars"":0,""paste_event_count"":0,""last_paste_length"":0,""backspace_count"":1371,""tab_switch_count"":3,""last_switch_time"":""2026-04-22T09:01:45.850Z"",""window_minimized_seconds"":200,""screen_hidden_events"":3,""idle_time_seconds"":1975,""active_seconds"":7574,""wpm"":0,""last_save"":""2026-04-22T08:51:42.662Z"",""last_activity"":""2026-04-22T09:05:10.587Z""}","69e7508f9d195e0534a753ec","Bhavesh gaur","task_started","","2026-04-22T09:05:10.587Z","PDF to Word Typing","69e86963604d16648e3213a2","2026-04-22T06:23:31.044000","2026-04-22T09:05:11.434000","anonymous","anonymous","false"
"Data Entry","162","2026-04-22T06:20:02.452Z","{""total_typed_chars"":0,""total_pasted_chars"":0,""paste_event_count"":0,""last_paste_length"":0,""backspace_count"":0,""tab_switch_count"":0,""last_switch_time"":null,""window_minimized_seconds"":0,""screen_hidden_events"":0,""idle_time_seconds"":25,""active_seconds"":134,""wpm"":0,""last_save"":null,""last_activity"":""2026-04-22T06:22:45.119Z""}","69e7508f9d195e0534a753ec","Bhavesh gaur","task_started","","2026-04-22T06:22:45.118Z","Data Entry","69e86893c81fa57d6eca3f97","2026-04-22T06:20:03.561000","2026-04-22T06:22:45.994000","anonymous","anonymous","false"
"Form Filling","2061","2026-04-22T06:07:53.622Z","{""total_typed_chars"":160,""total_pasted_chars"":0,""paste_event_count"":0,""last_paste_length"":0,""backspace_count"":259,""tab_switch_count"":11,""last_switch_time"":""2026-04-22T06:37:04.053Z"",""window_minimized_seconds"":1075,""screen_hidden_events"":11,""idle_time_seconds"":555,""active_seconds"":888,""wpm"":5,""last_save"":null,""last_activity"":""2026-04-22T06:42:14.977Z""}","69e61963cd9ea118cc9f4d2b","Munish kumar","task_started","","2026-04-22T06:42:14.977Z","Form Filling","69e865baebf58674a2a723d4","2026-04-22T06:07:54.234000","2026-04-22T06:42:15.258000","anonymous","anonymous","false"
"Form Filling","46","2026-04-22T05:58:46.206Z","{""total_typed_chars"":0,""total_pasted_chars"":0,""paste_event_count"":0,""last_paste_length"":0,""backspace_count"":0,""tab_switch_count"":0,""last_switch_time"":null,""window_minimized_seconds"":0,""screen_hidden_events"":0,""idle_time_seconds"":0,""active_seconds"":40,""wpm"":0,""last_save"":null,""last_activity"":""2026-04-22T05:59:33.079Z""}","69e7508f9d195e0534a753ec","Bhavesh gaur","task_abandoned","","2026-04-22T05:59:33.079Z","Form Filling","69e86397f8bc96f054f9a01c","2026-04-22T05:58:47.326000","2026-04-22T05:59:33.891000","anonymous","anonymous","false"
"Form Filling","25343","2026-04-22T05:25:40.289Z","{""total_typed_chars"":16835,""total_pasted_chars"":0,""paste_event_count"":1,""last_paste_length"":0,""backspace_count"":1172,""tab_switch_count"":3,""last_switch_time"":""2026-04-22T12:25:43.508Z"",""window_minimized_seconds"":141,""screen_hidden_events"":3,""idle_time_seconds"":2465,""active_seconds"":22824,""wpm"":18,""last_save"":""2026-04-22T12:24:48.309Z"",""last_activity"":""2026-04-22T12:28:03.733Z""}","69d600a1096418863f20cff9","Vimla verma","task_started","","2026-04-22T12:28:03.733Z","Form Filling","69e85bd48cfe8b41de7ed53e","2026-04-22T05:25:40.798000","2026-04-22T12:28:02.537000","anonymous","anonymous","false"
"Form Filling","29040","2026-04-22T05:18:04.296Z","{""total_typed_chars"":14361,""total_pasted_chars"":0,""paste_event_count"":0,""last_paste_length"":0,""backspace_count"":1135,""tab_switch_count"":3,""last_switch_time"":""2026-04-22T12:50:45.627Z"",""window_minimized_seconds"":6139,""screen_hidden_events"":3,""idle_time_seconds"":1670,""active_seconds"":21400,""wpm"":14,""last_save"":""2026-04-22T13:02:57.502Z"",""last_activity"":""2026-04-22T13:22:04.928Z""}","69dde793aa4f6698371f73da","Vishakha mahawar","task_started","","2026-04-22T13:22:04.928Z","Form Filling","69e85a0e678e5de899652715","2026-04-22T05:18:06.836000","2026-04-22T13:22:09.302000","anonymous","anonymous","false"
"Form Filling","21702","2026-04-22T05:16:36.384Z","{""total_typed_chars"":0,""total_pasted_chars"":0,""paste_event_count"":0,""last_paste_length"":0,""backspace_count"":1086,""tab_switch_count"":36,""last_switch_time"":""2026-04-22T11:17:25.112Z"",""window_minimized_seconds"":4343,""screen_hidden_events"":36,""idle_time_seconds"":730,""active_seconds"":17118,""wpm"":0,""last_save"":""2026-04-22T11:16:52.055Z"",""last_activity"":""2026-04-22T11:18:18.966Z""}","69e2138066d215f5ec605a62","DHEERAJ MEHRA","task_started","","2026-04-22T11:18:18.966Z","Form Filling","69e859b6f8699699c7d25937","2026-04-22T05:16:38.304000","2026-04-22T11:18:20.606000","anonymous","anonymous","false"
"Form Filling","4361","2026-04-22T05:16:27.494Z","{""total_typed_chars"":0,""total_pasted_chars"":0,""paste_event_count"":0,""last_paste_length"":0,""backspace_count"":205,""tab_switch_count"":3,""last_switch_time"":""2026-04-22T06:28:50.189Z"",""window_minimized_seconds"":32,""screen_hidden_events"":3,""idle_time_seconds"":380,""active_seconds"":3974,""wpm"":0,""last_save"":""2026-04-22T06:19:26.101Z"",""last_activity"":""2026-04-22T06:29:08.522Z""}","69e618e0cd9ea118cc9f4bff","Abhishek Nayak","task_started","","2026-04-22T06:29:08.522Z","Form Filling","69e859ae20ce7c9dee6509b3","2026-04-22T05:16:30.211000","2026-04-22T06:29:11.157000","anonymous","anonymous","false"
"Form Filling","20","2026-04-22T05:14:56.697Z","{""total_typed_chars"":0,""total_pasted_chars"":0,""paste_event_count"":0,""last_paste_length"":0,""backspace_count"":0,""tab_switch_count"":0,""last_switch_time"":null,""window_minimized_seconds"":0,""screen_hidden_events"":0,""idle_time_seconds"":0,""active_seconds"":20,""wpm"":0,""last_save"":null,""last_activity"":""2026-04-22T05:15:17.502Z""}","69e2138066d215f5ec605a62","DHEERAJ MEHRA","task_started","","2026-04-22T05:15:17.502Z","Form Filling","69e85952e5fd2e99db84c32b","2026-04-22T05:14:58.611000","2026-04-22T05:15:19.435000","anonymous","anonymous","false"
"Form Filling","29780","2026-04-22T05:13:11.574Z","{""total_typed_chars"":18212,""total_pasted_chars"":0,""paste_event_count"":0,""last_paste_length"":0,""backspace_count"":2532,""tab_switch_count"":1,""last_switch_time"":""2026-04-22T13:27:45.836Z"",""window_minimized_seconds"":10,""screen_hidden_events"":1,""idle_time_seconds"":570,""active_seconds"":29184,""wpm"":12,""last_save"":null,""last_activity"":""2026-04-22T13:29:32.175Z""}","69ddd8416925a652e87d9fa1","Manish saini","task_started","","2026-04-22T13:29:32.175Z","Form Filling","69e858e8439cdda577e3baf3","2026-04-22T05:13:12.259000","2026-04-22T13:29:33.118000","anonymous","anonymous","false"
"Form Filling","","2026-04-22T05:12:12.225Z","{""total_typed_chars"":0,""total_pasted_chars"":0,""paste_event_count"":0,""last_paste_length"":0,""backspace_count"":0,""tab_switch_count"":0,""last_switch_time"":null,""window_minimized_seconds"":0,""screen_hidden_events"":0,""idle_time_seconds"":0,""active_seconds"":0,""wpm"":0,""last_save"":null,""last_activity"":""2026-04-22T05:12:12.226Z""}","69e2138066d215f5ec605a62","DHEERAJ MEHRA","task_started","","","Form Filling","69e858ae6312a08cbf8ecc47","2026-04-22T05:12:14.138000","2026-04-22T05:12:14.138000","anonymous","anonymous","false"
"Form Filling","","2026-04-22T04:04:51.796Z","{""total_typed_chars"":0,""total_pasted_chars"":0,""paste_event_count"":0,""last_paste_length"":0,""backspace_count"":0,""tab_switch_count"":0,""last_switch_time"":null,""window_minimized_seconds"":0,""screen_hidden_events"":0,""idle_time_seconds"":0,""active_seconds"":0,""wpm"":0,""last_save"":null,""last_activity"":""2026-04-22T04:04:51.797Z""}","69ce07003023e363f36f9163","Chandra mohan Jangde","task_started","","","Form Filling","69e848e420ce7c9dee64f3bf","2026-04-22T04:04:52.616000","2026-04-22T04:04:52.616000","anonymous","anonymous","false"
"Form Filling","26460","2026-04-22T03:48:29.710Z","{""total_typed_chars"":16241,""total_pasted_chars"":0,""paste_event_count"":0,""last_paste_length"":0,""backspace_count"":399,""tab_switch_count"":21,""last_switch_time"":""2026-04-22T11:09:26.531Z"",""window_minimized_seconds"":620,""screen_hidden_events"":21,""idle_time_seconds"":3160,""active_seconds"":22942,""wpm"":16,""last_save"":""2026-04-22T11:08:44.933Z"",""last_activity"":""2026-04-22T11:09:30.330Z""}","69d5faff5f9399792859a46d","Neeraj rathor","task_started","","2026-04-22T11:09:30.330Z","Form Filling","69e8450e93c8d78b2549a0bb","2026-04-22T03:48:30.166000","2026-04-22T11:09:30.551000","anonymous","anonymous","false"
"Form Filling","15211","2026-04-22T03:42:58.207Z","{""total_typed_chars"":0,""total_pasted_chars"":0,""paste_event_count"":0,""last_paste_length"":0,""backspace_count"":1379,""tab_switch_count"":3,""last_switch_time"":""2026-04-22T07:54:16.552Z"",""window_minimized_seconds"":522,""screen_hidden_events"":3,""idle_time_seconds"":535,""active_seconds"":14344,""wpm"":0,""last_save"":""2026-04-22T07:54:03.467Z"",""last_activity"":""2026-04-22T07:56:29.695Z""}","69ce057536ae09b05b567b92","Noman","task_started","","2026-04-22T07:56:29.694Z","Form Filling","69e843c4062cf11ecd55ba9f","2026-04-22T03:43:00.209000","2026-04-22T07:56:32.052000","anonymous","anonymous","false"
"Form Filling","13736","2026-04-21T11:23:58.129Z","{""total_typed_chars"":0,""total_pasted_chars"":0,""paste_event_count"":0,""last_paste_length"":0,""backspace_count"":55,""tab_switch_count"":7,""last_switch_time"":""2026-04-21T15:00:37.738Z"",""window_minimized_seconds"":10463,""screen_hidden_events"":7,""idle_time_seconds"":745,""active_seconds"":2790,""wpm"":0,""last_save"":null,""last_activity"":""2026-04-21T15:12:54.748Z""}","69dc90279b1d9aa4318dec60","Vidhya hada","task_started","","2026-04-21T15:12:54.747Z","Form Filling","69e75e4f8ec29fecfbc6410f","2026-04-21T11:23:59.939000","2026-04-21T15:12:56.124000","anonymous","anonymous","false"
"Data Entry","1900","2026-04-21T11:05:09.498Z","{""total_typed_chars"":1173,""total_pasted_chars"":0,""paste_event_count"":0,""last_paste_length"":0,""backspace_count"":105,""tab_switch_count"":0,""last_switch_time"":null,""window_minimized_seconds"":0,""screen_hidden_events"":0,""idle_time_seconds"":70,""active_seconds"":1826,""wpm"":17,""last_save"":""2026-04-21T11:30:36.361Z"",""last_activity"":""2026-04-21T11:36:50.326Z""}","69e74fee45a9b1dc8bd82e04","rashi soni","task_started","","2026-04-21T11:36:50.326Z","Data Entry","69e759e5f4d144b0f712222f","2026-04-21T11:05:09.804000","2026-04-21T11:36:50.569000","anonymous","anonymous","false"
"Data Entry","23043","2026-04-21T11:01:11.506Z","{""total_typed_chars"":0,""total_pasted_chars"":0,""paste_event_count"":0,""last_paste_length"":0,""backspace_count"":1298,""tab_switch_count"":46,""last_switch_time"":""2026-04-21T17:24:10.257Z"",""window_minimized_seconds"":4844,""screen_hidden_events"":46,""idle_time_seconds"":860,""active_seconds"":19026,""wpm"":0,""last_save"":""2026-04-21T17:23:55.953Z"",""last_activity"":""2026-04-21T17:25:15.474Z""}","69ce07003023e363f36f9163","Chandra mohan Jangde","task_started","","2026-04-21T17:25:15.474Z","Data Entry","69e758f8ee426d0826c438e8","2026-04-21T11:01:12.293000","2026-04-21T17:25:16.018000","anonymous","anonymous","false"
"Data Entry","","2026-04-21T10:54:39.380Z","{""total_typed_chars"":0,""total_pasted_chars"":0,""paste_event_count"":0,""last_paste_length"":0,""backspace_count"":0,""tab_switch_count"":0,""last_switch_time"":null,""window_minimized_seconds"":0,""screen_hidden_events"":0,""idle_time_seconds"":0,""active_seconds"":0,""wpm"":0,""last_save"":null,""last_activity"":""2026-04-21T10:54:39.380Z""}","","Admin","task_started","","","Data Entry","69e7576fb273f8964827b9f2","2026-04-21T10:54:39.737000","2026-04-21T10:54:39.737000","anonymous","anonymous","false"
"Grammar Correction","536","2026-04-21T10:26:14.405Z","{""total_typed_chars"":0,""total_pasted_chars"":0,""paste_event_count"":0,""last_paste_length"":0,""backspace_count"":0,""tab_switch_count"":2,""last_switch_time"":""2026-04-21T10:32:09.105Z"",""window_minimized_seconds"":44,""screen_hidden_events"":2,""idle_time_seconds"":335,""active_seconds"":196,""wpm"":0,""last_save"":null,""last_activity"":""2026-04-21T10:35:10.812Z""}","69cdfdfd495b883b07a9863b","Mahendra Gurjar","task_abandoned","","2026-04-21T10:35:10.812Z","Grammar Correction","69e750c6ee6e774b9314b130","2026-04-21T10:26:14.758000","2026-04-21T10:35:10.905000","anonymous","anonymous","false"
"Data Entry","21420","2026-04-21T09:45:07.232Z","{""total_typed_chars"":16156,""total_pasted_chars"":0,""paste_event_count"":0,""last_paste_length"":0,""backspace_count"":1115,""tab_switch_count"":1535,""last_switch_time"":""2026-04-21T15:39:03.895Z"",""window_minimized_seconds"":5952,""screen_hidden_events"":1535,""idle_time_seconds"":865,""active_seconds"":20378,""wpm"":9,""last_save"":""2026-04-21T15:05:43.371Z"",""last_activity"":""2026-04-21T15:42:07.942Z""}","69e61963cd9ea118cc9f4d2b","Munish kumar","task_started","","2026-04-21T15:42:07.942Z","Data Entry","69e7472650b37425dc63106f","2026-04-21T09:45:10.723000","2026-04-21T15:42:10.478000","anonymous","anonymous","false"
"Data Entry","13200","2026-04-21T09:23:52.161Z","{""total_typed_chars"":9022,""total_pasted_chars"":0,""paste_event_count"":0,""last_paste_length"":0,""backspace_count"":1436,""tab_switch_count"":13,""last_switch_time"":""2026-04-21T12:39:37.957Z"",""window_minimized_seconds"":333,""screen_hidden_events"":13,""idle_time_seconds"":160,""active_seconds"":13030,""wpm"":10,""last_save"":""2026-04-21T12:42:43.224Z"",""last_activity"":""2026-04-21T13:03:52.778Z""}","69de590fbe00225799fc98ae","Juhi","task_started","","2026-04-21T13:03:52.778Z","Data Entry","69e74224cb7137f3b788fb70","2026-04-21T09:23:48.768000","2026-04-21T13:03:49.344000","anonymous","anonymous","false"
"Data Entry","4760","2026-04-21T09:15:52.308Z","{""total_typed_chars"":1889,""total_pasted_chars"":0,""paste_event_count"":0,""last_paste_length"":0,""backspace_count"":213,""tab_switch_count"":2,""last_switch_time"":""2026-04-21T10:34:51.791Z"",""window_minimized_seconds"":47,""screen_hidden_events"":2,""idle_time_seconds"":645,""active_seconds"":4122,""wpm"":8,""last_save"":""2026-04-21T10:27:24.076Z"",""last_activity"":""2026-04-21T10:35:13.044Z""}","69d600a1096418863f20cff9","Vimla verma","task_started","","2026-04-21T10:35:13.044Z","Data Entry","69e7404ba30941f22258d3e5","2026-04-21T09:15:55.846000","2026-04-21T10:35:16.460000","anonymous","anonymous","false"
"Data Entry","6","2026-04-21T09:07:38.327Z","{""total_typed_chars"":0,""total_pasted_chars"":0,""paste_event_count"":0,""last_paste_length"":0,""backspace_count"":0,""tab_switch_count"":0,""last_switch_time"":null,""window_minimized_seconds"":0,""screen_hidden_events"":0,""idle_time_seconds"":0,""active_seconds"":4,""wpm"":0,""last_save"":null,""last_activity"":""2026-04-21T09:07:44.627Z""}","69e62086e436da5d001b8416","skm","task_abandoned","","2026-04-21T09:07:44.627Z","Data Entry","69e73e5a5207cd7a66335809","2026-04-21T09:07:38.759000","2026-04-21T09:07:45.037000","anonymous","anonymous","false"
"Data Entry","16840","2026-04-21T08:57:15.781Z","{""total_typed_chars"":11550,""total_pasted_chars"":0,""paste_event_count"":0,""last_paste_length"":0,""backspace_count"":566,""tab_switch_count"":3,""last_switch_time"":""2026-04-21T13:15:43.640Z"",""window_minimized_seconds"":56,""screen_hidden_events"":3,""idle_time_seconds"":2485,""active_seconds"":14358,""wpm"":7,""last_save"":""2026-04-21T13:21:50.534Z"",""last_activity"":""2026-04-21T13:37:56.372Z""}","69d7b031aa5f61aa6ab3ef11","Deepika gurjar","task_started","","2026-04-21T13:37:56.372Z","Data Entry","69e73bec5ab2b5e3155c3fee","2026-04-21T08:57:16.339000","2026-04-21T13:37:55.939000","anonymous","anonymous","false"
"Data Entry","12132","2026-04-21T08:56:45.551Z","{""total_typed_chars"":4024,""total_pasted_chars"":0,""paste_event_count"":0,""last_paste_length"":0,""backspace_count"":397,""tab_switch_count"":7,""last_switch_time"":""2026-04-21T12:09:43.730Z"",""window_minimized_seconds"":3370,""screen_hidden_events"":7,""idle_time_seconds"":1740,""active_seconds"":6904,""wpm"":9,""last_save"":""2026-04-21T11:02:45.301Z"",""last_activity"":""2026-04-21T12:18:58.461Z""}","69de121de938868996f01133","Nitesh Aheer","task_started","","2026-04-21T12:18:58.461Z","Data Entry","69e73bce6341d9f3f76e9580","2026-04-21T08:56:46.017000","2026-04-21T12:18:58.696000","anonymous","anonymous","false"
"PDF to Word Typing","3781","2026-04-21T08:42:32.863Z","{""total_typed_chars"":0,""total_pasted_chars"":0,""paste_event_count"":0,""last_paste_length"":0,""backspace_count"":447,""tab_switch_count"":147,""last_switch_time"":""2026-04-21T09:45:26.118Z"",""window_minimized_seconds"":1563,""screen_hidden_events"":147,""idle_time_seconds"":415,""active_seconds"":3194,""wpm"":0,""last_save"":""2026-04-21T09:41:50.818Z"",""last_activity"":""2026-04-21T09:45:34.765Z""}","","Unknown","task_started","","2026-04-21T09:45:34.765Z","PDF to Word Typing","69e73879a13119db9baf9e14","2026-04-21T08:42:33.902000","2026-04-21T09:45:35.339000","anonymous","anonymous","false"
"Form Filling","121","2026-04-21T08:38:20.347Z","{""total_typed_chars"":0,""total_pasted_chars"":0,""paste_event_count"":0,""last_paste_length"":0,""backspace_count"":0,""tab_switch_count"":6,""last_switch_time"":""2026-04-21T08:39:40.659Z"",""window_minimized_seconds"":44,""screen_hidden_events"":6,""idle_time_seconds"":20,""active_seconds"":100,""wpm"":0,""last_save"":null,""last_activity"":""2026-04-21T08:40:21.764Z""}","69d74f464da9b8fcf69f287c","Dishant Nagar","task_started","","2026-04-21T08:40:21.763Z","Form Filling","69e7377dcb5ce863eedb374b","2026-04-21T08:38:21.254000","2026-04-21T08:40:22.431000","anonymous","anonymous","false"
"Grammar Correction","502","2026-04-21T08:28:35.342Z","{""total_typed_chars"":0,""total_pasted_chars"":0,""paste_event_count"":0,""last_paste_length"":0,""backspace_count"":0,""tab_switch_count"":10,""last_switch_time"":""2026-04-21T08:36:34.150Z"",""window_minimized_seconds"":358,""screen_hidden_events"":10,""idle_time_seconds"":95,""active_seconds"":268,""wpm"":0,""last_save"":""2026-04-21T08:36:19.825Z"",""last_activity"":""2026-04-21T08:36:57.759Z""}","69d74f464da9b8fcf69f287c","Dishant Nagar","task_started","","2026-04-21T08:36:57.759Z","Grammar Correction","69e735346dce5ff5e7e22822","2026-04-21T08:28:36.867000","2026-04-21T08:36:58.773000","anonymous","anonymous","false"
